position,number,name,birthday,goals,assists,+/-,shots,pims,fow,game ID,game date,team,game number,team goals,team assists,team shots,team pims,player age
D,61,"Stillman, Riley",1998-03-09 00:00:00,0,0,+4,1,0,0/0,22748,2018-01-03 19:00:00,Bulldogs,368,7,9,36,12,19.835616438356166
C,91,"McMichael, Connor *",2001-01-15 00:00:00,0,1,+2,3,0,7/13,22748,2018-01-03 19:00:00,Bulldogs,368,7,9,36,12,16.97808219178082
D,2,"Fraser, Cole",1999-08-23 00:00:00,0,0,-1,2,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,18.378082191780823
D,4,"Timms, Matthew  - A",1998-05-12 00:00:00,0,0,-3,4,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,19.660273972602738
D,5,"Black, Alex",1997-09-12 00:00:00,0,0,-1,0,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,20.323287671232876
D,6,"Osmanski, Austin",1998-04-30 00:00:00,0,0,-3,2,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,19.693150684931506
D,7,"Babintsev, Gleb *",2000-01-08 00:00:00,0,0,-1,2,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,18
C,11,"Gallant, Zach  - A",1999-03-06 00:00:00,1,0,-2,2,2,12/21,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,18.843835616438355
C,12,"Paquette, Christopher",1998-03-27 00:00:00,0,0,-3,1,0,3/4,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,19.786301369863015
RW,14,"Dow, Bobby",1998-11-05 00:00:00,0,0,-1,0,0,0/1,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,19.175342465753424
LW,15,"Isaacson, Nick",1999-08-11 00:00:00,0,1,-2,1,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,18.410958904109588
C,16,"Robertson, Nick *",2001-09-11 00:00:00,0,0,-2,0,0,1/3,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,16.323287671232876
RW,17,"Gogolev, Pavel",2000-02-19 00:00:00,0,0,-4,3,2,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,17.884931506849316
C,19,"Der-Arguchintsev, Semyon",2000-09-15 00:00:00,0,0,-2,1,0,9/17,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,17.312328767123287
C,21,"Ang, Jonathan",1998-01-31 00:00:00,0,0,-2,3,0,4/15,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,19.936986301369863
RW,22,"Denault, Chad *",2000-04-17 00:00:00,0,0,0,0,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,17.726027397260275
LW,23,"Svoboda, Matyas",1999-01-02 00:00:00,0,0,0,1,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,19.016438356164382
D,24,"Beraldo, Adrien *",2000-01-13 00:00:00,0,0,0,1,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,17.986301369863014
RW,25,"Korostelev, Nikita",1997-02-08 00:00:00,1,1,-2,3,0,0/0,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,20.915068493150685
C,28,"DeNoble, Logan  - C",1997-10-15 00:00:00,0,0,-1,2,0,1/3,22748,2018-01-03 19:00:00,Petes,368,2,2,28,4,20.232876712328768
D,2,"Calvas, Theo",1998-08-06 00:00:00,0,0,-1,2,2,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,19.424657534246574
D,7,"Grima, Nick",1999-03-07 00:00:00,0,0,0,1,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,18.84109589041096
LW,10,"Salinitri, Anthony",1998-03-05 00:00:00,0,0,-1,4,2,1/2,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,19.846575342465755
LW,11,"Hough, Cameron *",2000-10-23 00:00:00,0,0,0,1,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,17.208219178082192
RW,13,"Hinz, Brady",2000-05-03 00:00:00,0,0,-2,0,0,1/1,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,17.682191780821917
LW,14,"Guy, Brayden *",2001-03-03 00:00:00,0,0,-1,2,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,16.84931506849315
LW,16,"Ernst, Jordan",1997-06-18 00:00:00,0,0,0,4,0,1/2,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,20.55890410958904
C,17,"Rymsha, Drake  - A",1998-08-06 00:00:00,1,0,-1,4,2,12/20,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,19.424657534246574
C,19,"McGregor, Ryan",1999-01-29 00:00:00,0,0,0,4,0,9/16,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,18.942465753424656
D,20,"Schlichting, Connor  - A",1997-05-17 00:00:00,0,0,-1,2,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,20.646575342465752
C,21,"Ruzicka, Adam",1999-05-11 00:00:00,0,1,-2,2,2,11/13,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,18.663013698630138
C,26,"Sproviero, Franco",1998-08-05 00:00:00,0,0,0,1,0,3/8,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,19.427397260273974
RW,27,"Josling, Sean",1999-03-22 00:00:00,1,0,0,1,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,18.8
D,28,"Hatcher, Kelton",1999-04-19 00:00:00,0,0,-2,0,2,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,18.723287671232878
C,39,"Rees, Jamieson *",2001-02-26 00:00:00,0,0,-2,2,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,16.863013698630137
LW,46,"Leufvenius, Hugo",1999-03-26 00:00:00,0,1,0,2,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,18.78904109589041
D,48,"Hogue, Alexandre *",2001-02-14 00:00:00,0,1,0,0,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,16.895890410958906
D,77,"Kammerer, Colton *",2001-10-21 00:00:00,0,0,-2,1,0,0/0,22749,2018-01-03 19:05:00,Sting,369,2,3,33,10,16.213698630136985
D,5,"Crawford, Marcus  - A",1997-03-21 00:00:00,1,1,+1,2,2,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,20.802739726027397
LW,7,"Bollers, Kyle",1999-03-12 00:00:00,0,1,+1,0,2,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,18.827397260273973
D,8,"Everett, Caleb *",2000-01-20 00:00:00,0,0,+2,2,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,17.96712328767123
C,9,"Gilmour, Brady  - A",1999-04-18 00:00:00,0,0,0,1,0,6/19,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,18.726027397260275
RW,14,"Busdeker, DJ",1999-09-25 00:00:00,0,1,+1,6,0,0/1,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,18.28767123287671
LW,17,"Kohn, Mason",1997-05-03 00:00:00,1,1,+1,1,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,20.684931506849313
C,18,"Grondin, Max",2000-07-04 00:00:00,1,0,+2,3,0,2/5,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,17.512328767123286
LW,19,"Jenkins, Blade *",2000-08-11 00:00:00,1,0,+1,2,2,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,17.40821917808219
D,21,"Davis, Hayden",1999-07-21 00:00:00,0,1,+2,0,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,18.46849315068493
C,23,"Prueter, Aidan *",2001-12-21 00:00:00,0,0,0,0,0,4/7,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,16.046575342465754
LW,27,"Katic, Danny *",2000-08-04 00:00:00,0,0,0,1,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,17.427397260273974
RW,42,"Goldowski, Jake *",2000-05-07 00:00:00,0,0,+1,1,0,1/2,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,17.671232876712327
RW,49,"Coskey, Cole",1999-06-01 00:00:00,0,0,+1,3,0,3/8,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,18.605479452054794
D,55,"Middleton, Keaton  - C",1998-02-10 00:00:00,0,0,+2,1,2,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,19.90958904109589
RW,61,"Stepien, Ryan *",2001-09-19 00:00:00,0,0,0,0,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,16.301369863013697
LW,71,"Porco, Nicholas *",2001-03-12 00:00:00,0,0,0,1,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,16.824657534246576
D,75,"Penman, Duncan *",2001-07-05 00:00:00,0,0,-1,0,0,0/0,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,16.50958904109589
C,96,"Giroux, Damien  - A",2000-03-03 00:00:00,0,0,+1,1,0,8/20,22749,2018-01-03 19:05:00,Spirit,369,4,5,25,8,17.84931506849315
D,2,"Tucker, Tyler",2000-03-01 00:00:00,0,1,0,4,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,17.85753424657534
D,4,"Keane, Joey  - A",1999-07-02 00:00:00,0,1,-2,2,2,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.523287671232875
D,5,"Cameron, Christopher",1999-05-29 00:00:00,0,0,0,0,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.616438356164384
LW,8,"Chiodo, Lucas  - A",1998-10-31 00:00:00,0,0,0,3,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,19.19178082191781
D,10,"Murray, Justin  - C",1998-08-22 00:00:00,0,0,0,2,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,19.383561643835616
RW,14,"Svechnikov, Andrei *",2000-03-26 00:00:00,1,0,-2,6,2,0/1,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,17.78904109589041
RW,15,"Peca, Jaden",1999-04-18 00:00:00,1,0,+1,6,0,0/1,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.72876712328767
LW,16,"Hawerchuk, Ben  - A",1998-03-27 00:00:00,0,0,+1,4,0,7/17,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,19.78904109589041
C,17,"Lipanov, Alexey",1999-08-17 00:00:00,0,1,-1,1,0,8/16,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.397260273972602
C,18,"Magwood, Zachary",1998-04-22 00:00:00,0,0,0,1,0,0/4,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,19.71780821917808
C,19,"Willms, Jason",1999-02-08 00:00:00,0,0,-1,4,2,5/8,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.91780821917808
C,22,"Bignell, Luke *",2000-11-03 00:00:00,0,0,-2,0,0,4/11,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,17.18082191780822
RW,23,"Brown, Aidan",1999-09-23 00:00:00,0,0,-1,0,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.295890410958904
D,24,"Fergus, TJ",1997-03-25 00:00:00,1,1,-1,2,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,20.794520547945204
C,25,"Heitzner, Kyle",1999-07-17 00:00:00,0,0,-2,0,0,0/1,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,18.482191780821918
C,61,"Suzuki, Ryan *",2001-05-28 00:00:00,0,0,0,3,0,0/1,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,16.616438356164384
D,72,"Allensen, Nathan *",2001-05-03 00:00:00,0,0,0,1,0,0/0,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,16.684931506849313
C,91,"Luchuk, Aaron",1997-04-05 00:00:00,0,0,-1,4,0,7/9,22750,2018-01-04 19:30:00,Colts,370,3,4,43,6,20.764383561643836
D,2,"Bouchard, Evan  - A",1999-10-20 00:00:00,0,0,0,3,2,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,18.221917808219178
D,6,"Coome, Riley",1999-07-07 00:00:00,0,0,0,2,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,18.50958904109589
D,7,"Collins, Shane",1997-02-20 00:00:00,1,0,+2,2,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,20.884931506849316
C,12,"Turko, Alex",1999-01-07 00:00:00,0,0,-1,3,2,2/4,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,19.005479452054793
LW,13,"Rollo, Tyler",1997-07-30 00:00:00,0,0,0,1,0,11/23,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,20.446575342465753
RW,15,"Tymkin, Cole",1999-04-05 00:00:00,1,1,0,3,2,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,18.764383561643836
LW,17,"Dunkley, Nathan",2000-03-05 00:00:00,0,0,+1,1,0,4/5,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,17.846575342465755
C,18,"Foudy, Liam",2000-02-04 00:00:00,0,2,+1,0,0,4/11,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,17.92876712328767
C,21,"Rowe, Lucas *",2001-08-13 00:00:00,0,0,0,0,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,16.405479452054795
D,24,"Perrott, Andrew *",2001-08-24 00:00:00,0,0,-1,0,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,16.375342465753423
C,26,"Nelson, Josh",1999-05-27 00:00:00,0,0,0,0,0,4/9,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,18.621917808219177
D,42,"Golden, Jacob",1999-03-20 00:00:00,0,0,+2,0,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,18.80821917808219
LW,43,"Whittaker, Richard *",2000-04-08 00:00:00,1,0,+1,1,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,17.753424657534246
LW,48,"Miletic, Sam  - A",1997-05-04 00:00:00,1,2,+1,2,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,20.684931506849313
C,71,"Duhart, Dalton *",2001-01-18 00:00:00,0,0,0,0,0,1/1,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,16.972602739726028
D,72,"Regula, Alec *",2000-08-06 00:00:00,1,2,+2,2,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,17.424657534246574
C,76,"Moskal, Billy *",2000-03-22 00:00:00,0,1,+1,1,0,12/16,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,17.8
RW,92,"Cottam, Harrison",1999-06-16 00:00:00,0,0,+1,0,0,0/0,22750,2018-01-04 19:30:00,Knights,370,5,8,21,6,18.567123287671233
D,2,"Wells, Ryan",1999-08-18 00:00:00,0,0,-2,1,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,18.394520547945206
D,4,"Walker, Isaac *",2000-03-16 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,17.816438356164383
D,6,"Gibson, Stephen",1997-03-03 00:00:00,0,0,-1,0,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,20.854794520547944
LW,7,"Little, Michael",2000-02-21 00:00:00,0,1,-1,3,0,0/1,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,17.882191780821916
RW,11,"Schwindt, Cole *",2001-04-25 00:00:00,0,0,0,2,0,0/1,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,16.706849315068492
LW,12,"Canade, Nicholas *",2000-03-07 00:00:00,0,0,0,1,4,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,17.84109589041096
D,16,"Hardy, Mason *",2000-04-03 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,17.767123287671232
C,19,"McKinnon, Ian",1998-03-05 00:00:00,0,0,0,2,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,19.84931506849315
D,22,"Gravelle, Jake *",2000-05-01 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,17.69041095890411
RW,28,"Titus, Matthew",1999-05-15 00:00:00,0,0,0,1,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,18.654794520547945
D,41,"Hague, Nicolas  - C",1998-12-05 00:00:00,0,1,-1,5,4,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,19.095890410958905
LW,47,"Fox, Trent",1997-07-16 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,20.484931506849314
D,48,"Harley, Thomas *",2001-08-19 00:00:00,0,0,0,1,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,16.389041095890413
RW,67,"Varga, Adam *",2001-06-07 00:00:00,0,0,0,1,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,16.589041095890412
RW,74,"Tippett, Owen  - A",1999-02-16 00:00:00,3,0,-2,6,0,0/0,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,18.895890410958906
C,91,"McLeod, Ryan  - A",1999-09-21 00:00:00,0,1,0,0,0,17/35,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,18.301369863013697
C,92,"Washkurak, Keean *",2001-08-16 00:00:00,0,0,-1,1,2,0/3,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,16.397260273972602
RW,93,"Foget, Mathieu",1997-03-06 00:00:00,0,2,-2,4,0,18/26,22751,2018-01-04 19:00:00,Steelheads,371,3,5,28,10,20.846575342465755
D,2,"Carroll, Noah  - A",1997-12-02 00:00:00,1,0,0,4,2,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,20.104109589041094
D,3,"Wale, Holden *",2000-07-28 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.44931506849315
C,6,"Fowler, Hayden *",2001-09-24 00:00:00,0,1,+1,1,0,4/8,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,16.29041095890411
D,7,"DeMeo, Anthony",1999-06-16 00:00:00,0,1,+1,0,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,18.567123287671233
D,8,"LeGuerrier, Jacob",2000-11-22 00:00:00,0,0,0,2,2,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.12876712328767
D,9,"Sandin, Rasmus *",2000-03-07 00:00:00,0,1,+2,1,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.84109589041096
D,11,"Hollowell, Mac",1998-09-26 00:00:00,0,1,+1,3,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,19.28767123287671
C,16,"Frost, Morgan",1999-05-14 00:00:00,1,0,+1,8,2,10/22,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,18.65753424657534
LW,17,"Howdeshell, Keeghan",1998-02-24 00:00:00,1,0,+1,2,0,2/6,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,19.873972602739727
LW,19,"Carroll, Joe *",2001-02-01 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,16.934246575342467
D,20,"Caron, Phil *",2000-07-23 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.46301369863014
RW,24,"MacKay, Cole *",2001-06-13 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,16.572602739726026
LW,26,"Gettinger, Tim  - C",1998-04-14 00:00:00,0,0,0,2,0,1/2,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,19.73972602739726
C,27,"Hayton, Barrett",2000-06-09 00:00:00,0,2,+1,3,0,2/7,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.583561643835615
RW,37,"Roth, Ryan *",2000-07-20 00:00:00,0,0,-1,1,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.471232876712328
C,38,"Verbeek, Hayden  - A",1997-10-17 00:00:00,0,0,0,1,2,12/21,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,20.23013698630137
RW,39,"Jacklin, Brett *",2000-02-21 00:00:00,0,0,0,0,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,17.882191780821916
RW,52,"Kopacka, Jack",1998-03-05 00:00:00,0,0,+3,6,0,0/0,22751,2018-01-04 19:00:00,Greyhounds,371,3,6,34,8,19.84931506849315
C,3,"Jones, Ben  - A",1999-02-26 00:00:00,0,2,+1,5,0,13/22,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.86849315068493
D,4,"MacPherson, Justin",2000-06-23 00:00:00,0,1,0,2,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,17.545205479452054
C,7,"Langdon, Kyle",1998-08-26 00:00:00,0,0,-2,2,0,6/8,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,19.372602739726027
D,8,"Schaefer, Johnathon",1998-04-04 00:00:00,0,0,0,2,2,1/2,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,19.767123287671232
RW,13,"Maksimov, Kirill",1999-06-01 00:00:00,1,1,+2,1,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.60821917808219
LW,15,"Castleman, Oliver",1999-09-15 00:00:00,1,0,-1,1,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.317808219178083
RW,16,"Singer, Danial",1999-02-10 00:00:00,2,0,+2,5,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.912328767123288
D,17,"Lochead, William",1998-03-30 00:00:00,1,0,+1,2,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,19.78082191780822
C,18,"Philip, Matthew",1999-05-31 00:00:00,0,0,+3,3,0,1/2,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.610958904109587
RW,19,"Martin, Ian *",2001-01-27 00:00:00,0,0,0,0,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,16.947945205479453
RW,20,"Carbonara, Adrian",1997-03-12 00:00:00,0,0,0,0,0,0/1,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,20.83013698630137
LW,23,"Corneil, Johnny  - C",1997-08-16 00:00:00,0,0,0,2,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,20.4
D,24,"Ham, Liam",1999-02-03 00:00:00,0,2,+3,2,0,0/1,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.931506849315067
RW,26,"Tomasino, Philip *",2001-07-28 00:00:00,0,1,-2,0,0,0/1,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,16.44931506849315
C,28,"Bruder, Andrew *",2000-08-16 00:00:00,0,0,0,2,0,6/10,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,17.397260273972602
RW,44,"Thomas, Akil  - A",2000-01-02 00:00:00,1,0,+2,5,0,10/17,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.019178082191782
D,68,"Constantinou, Billy *",2001-03-25 00:00:00,0,0,0,0,4,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,16.791780821917808
D,98,"Roberts, Elijah",1999-01-23 00:00:00,0,0,0,1,0,0/0,22752,2018-01-04 19:00:00,IceDogs,372,6,7,35,6,18.96164383561644
D,3,"Shoemaker, Mark",1997-09-28 00:00:00,0,0,0,4,0,1/1,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,20.28219178082192
D,4,"Lalonde, Owen",2000-02-01 00:00:00,0,0,-1,0,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,17.936986301369863
D,5,"Samorukov, Dmitri",1999-06-16 00:00:00,1,0,-1,2,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,18.567123287671233
D,6,"Merkley, Ryan",2000-08-14 00:00:00,0,1,-1,0,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,17.4027397260274
RW,7,"Poirier, Zach",1998-05-12 00:00:00,0,0,0,0,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,19.663013698630138
C,8,"Hillis, Cam *",2000-06-24 00:00:00,0,1,-1,1,0,6/15,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,17.542465753424658
C,9,"Kirwin, Barret",2000-02-18 00:00:00,0,0,+1,2,0,6/13,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,17.89041095890411
C,10,"Bertuzzi, Tag *",2001-02-18 00:00:00,0,1,0,1,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,16.887671232876713
C,12,"Stevenson, Keegan *",2000-12-31 00:00:00,0,0,-1,1,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,17.02191780821918
C,14,"Ralph, Cedric",1999-01-21 00:00:00,0,1,-1,5,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,18.96712328767123
C,15,"Hawel, Liam",1999-04-18 00:00:00,1,0,-1,1,0,4/10,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,18.72876712328767
C,16,"Schnarr, Nate",1999-02-25 00:00:00,0,0,-1,2,0,8/18,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,18.87123287671233
LW,19,"Ratcliffe, Isaac  - A",1999-02-15 00:00:00,0,0,-2,3,2,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,18.898630136986302
C,20,"Primeau, Mason *",2001-07-28 00:00:00,0,0,0,2,0,0/1,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,16.44931506849315
C,21,"McEwan, James",1997-03-15 00:00:00,1,0,+1,7,0,1/5,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,20.82191780821918
RW,24,"Smith, Givani",1998-02-27 00:00:00,0,0,-2,1,0,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,19.865753424657534
D,27,"McFadden, Garrett  - C",1997-08-21 00:00:00,0,0,0,2,2,0/0,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,20.386301369863013
D,28,"Woolley, Mark *",2001-11-26 00:00:00,0,0,0,1,0,1/1,22752,2018-01-04 19:00:00,Storm,372,3,4,35,4,16.117808219178084
D,3,"Thilander, Adam",1998-09-18 00:00:00,1,1,0,4,0,0/0,22753,2018-01-04 19:00:00,Battalion,373,5,10,44,10,19.30958904109589
D,4,"Dineen, Cam  - A",1998-06-19 00:00:00,0,2,+1,3,0,0/0,22753,2018-01-04 19:00:00,Battalion,373,5,10,44,10,19.55890410958904
D,5,"Saban, Jesse  - A",1997-01-14 00:00:00,0,1,0,3,4,0/0,22753,2018-01-04 19:00:00,Battalion,373,5,10,44,10,20.986301369863014
D,6,"Mailhot, Travis *",2000-01-17 00:00:00,0,0,+1,0,0,0/0,22753,2018-01-04 19:00:00,Battalion,373,5,10,44,10,17.97808219178082
D,8,"Bruce, Riley  - C",1997-07-16 00:00:00,0,0,-1,5,2,0/0,22753,2018-01-04 19:00:00,Battalion,373,5,10,44,10,20.484931506849314
